"sample_id","title","group","processing_plate","score","program","family"
"GSM1559795","cirrhosis [M532_placa96_2_D04]","Cirrhosis","plate96_2",-0.229515481392916,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559796","hepatocellular carcinoma [M533_plate24 2_A09]","HCC","plate24_2",0.099690879712228,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559797","cirrhosis [M534_plate24 2_G09]","Cirrhosis","plate24_2",-0.396810282546829,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559798","hepatocellular carcinoma [M535_placa96_2_G04]","HCC","plate96_2",0.0854696177198811,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559799","hepatocellular carcinoma [M537_placa96_2_G05]","HCC","plate96_2",0.125219111710909,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559800","hepatocellular carcinoma [M539_placa96_2_D05]","HCC","plate96_2",-0.120414191651129,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559801","cirrhosis [M540_placa96_2_D06]","Cirrhosis","plate96_2",-0.232404289233717,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559802","hepatocellular carcinoma [M543_placa96_2_G06]","HCC","plate96_2",0.255685342211301,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559803","hepatocellular carcinoma [M545_placa96_2_D07]","HCC","plate96_2",0.0553570145263311,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559804","cirrhosis [M546_placa96_2_D08]","Cirrhosis","plate96_2",-0.237122683951471,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559805","hepatocellular carcinoma [M547_placa96_2_D09]","HCC","plate96_2",0.528706007177702,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559806","cirrhosis [M548_placa96_2_D10]","Cirrhosis","plate96_2",-0.301110414590637,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559807","hepatocellular carcinoma [M549_placa96_2_D11]","HCC","plate96_2",-0.12909602858891,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559808","cirrhosis [M550_placa96_2_D12]","Cirrhosis","plate96_2",-0.258863927789903,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559809","hepatocellular carcinoma [M551_placa96_2_E01]","HCC","plate96_2",0.243290358768118,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559810","cirrhosis [M552_placa96_2_E02]","Cirrhosis","plate96_2",-0.205925262962518,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559811","hepatocellular carcinoma [M553_placa96_2_G07]","HCC","plate96_2",0.0242595026004909,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559812","hepatocellular carcinoma [M557_placa96_2_G08]","HCC","plate96_2",5.37041842895584e-05,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559813","hepatocellular carcinoma [M559_placa96_2_G09]","HCC","plate96_2",-0.160721778818298,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559814","hepatocellular carcinoma [M561_placa96_2_G10]","HCC","plate96_2",0.434723419837159,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559815","hepatocellular carcinoma [M565_placa96_2_E03]","HCC","plate96_2",-0.0114165530052432,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559816","cirrhosis [M566_placa96_2_E04]","Cirrhosis","plate96_2",-0.104304536678732,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559817","hepatocellular carcinoma [M567_placa96_2_E05]","HCC","plate96_2",0.145132270248957,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559818","cirrhosis [M568_placa96_2_E06]","Cirrhosis","plate96_2",-0.16764856072955,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559819","hepatocellular carcinoma [M569_placa96_2_E07]","HCC","plate96_2",0.0296661040519034,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559820","cirrhosis [M570_placa96_2_E08]","Cirrhosis","plate96_2",-0.34992962780743,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559821","hepatocellular carcinoma [M571_placa96_2_E09]","HCC","plate96_2",-0.0401774079508437,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559822","cirrhosis [M572_placa96_2_E10]","Cirrhosis","plate96_2",-0.122263653962127,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559823","hepatocellular carcinoma [M573_placa96_2_E11]","HCC","plate96_2",0.287995258822348,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559824","cirrhosis [M574_placa96_2_E12]","Cirrhosis","plate96_2",-0.198518156948066,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559825","hepatocellular carcinoma [M577_placa96_2_F01]","HCC","plate96_2",0.411307974944683,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559826","cirrhosis [M578_placa96_2_F02]","Cirrhosis","plate96_2",-0.183997982285965,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559827","hepatocellular carcinoma [M579_placa96_2_F03]","HCC","plate96_2",-0.0462041576732383,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559828","cirrhosis [M580_placa96_2_F04]","Cirrhosis","plate96_2",-0.231440239024931,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559829","hepatocellular carcinoma [M581_placa96_2_F05]","HCC","plate96_2",0.166293623719224,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559830","cirrhosis [M582_placa96_2_F06_2]","Cirrhosis","plate96_2",-0.267764112696379,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559831","hepatocellular carcinoma [M585_placa96_2_F07]","HCC","plate96_2",0.0930577298902935,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559832","cirrhosis [M586_placa96_2_F08]","Cirrhosis","plate96_2",-0.0427448614253474,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559833","hepatocellular carcinoma [M587_placa96_2_F09]","HCC","plate96_2",-0.0490623000244244,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559834","cirrhosis [M588_placa96_2_F10]","Cirrhosis","plate96_2",-0.186759531972621,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559835","hepatocellular carcinoma [M589_placa96_2_F11]","HCC","plate96_2",0.194377437317922,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559836","cirrhosis [M590_placa96_2_F12]","Cirrhosis","plate96_2",-0.18394920597492,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559837","hepatocellular carcinoma [M591_placa96_2_G11]","HCC","plate96_2",-0.0597176960928285,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559838","hepatocellular carcinoma [M593_placa96-3_A01]","HCC","plate96_3",0.515957609543959,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559839","cirrhosis [M594_placa96-3_A02]","Cirrhosis","plate96_3",-0.135532913330636,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559840","hepatocellular carcinoma [M595_placa96-3_A03]","HCC","plate96_3",0.163063544610599,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559841","cirrhosis [M596_placa96-3_A04]","Cirrhosis","plate96_3",-0.253970957251607,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559842","hepatocellular carcinoma [M597_placa96_2_G12]","HCC","plate96_2",-0.0084023502310144,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559843","hepatocellular carcinoma [M599_placa96-3_A05]","HCC","plate96_3",-0.191711701907455,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559844","cirrhosis [M600_placa96-3_A06]","Cirrhosis","plate96_3",-0.326651066284335,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559845","hepatocellular carcinoma [M601_placa96_2_H01]","HCC","plate96_2",0.508486200422117,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559846","hepatocellular carcinoma [M603_placa96_2_H02]","HCC","plate96_2",-0.0771662698652538,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559847","hepatocellular carcinoma [M605_placa96_2_H03]","HCC","plate96_2",-0.0547287709325981,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559848","hepatocellular carcinoma [M607_placa96_2_H04]","HCC","plate96_2",-0.0361793939919849,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559849","hepatocellular carcinoma [M609_placa96_2_H05]","HCC","plate96_2",-0.090032868032266,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559850","hepatocellular carcinoma [M613_placa96-3_A07]","HCC","plate96_3",0.360107221233527,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559851","cirrhosis [M614_placa96-3_A08]","Cirrhosis","plate96_3",-0.347700742261244,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559852","hepatocellular carcinoma [M615_placa96-3_A09]","HCC","plate96_3",-0.064668558901885,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559853","cirrhosis [M616_placa96-3_A10]","Cirrhosis","plate96_3",0.0123023813566645,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559854","hepatocellular carcinoma [M617_placa96-3_A11]","HCC","plate96_3",0.479237727334178,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559855","cirrhosis [M618_placa96-3_A12]","Cirrhosis","plate96_3",-0.379182811207567,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559856","hepatocellular carcinoma [M619_placa96-3_B01]","HCC","plate96_3",-0.0837023039272373,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559857","cirrhosis [M620_placa96-3_B02]","Cirrhosis","plate96_3",-0.213232733161759,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559858","hepatocellular carcinoma [M621_placa96-3_B03]","HCC","plate96_3",0.68759826592602,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559859","cirrhosis [M622_placa96-3_B04]","Cirrhosis","plate96_3",-0.298977012099514,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559860","hepatocellular carcinoma [M623_placa96-3_B05]","HCC","plate96_3",0.0715335686895363,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559861","cirrhosis [M624_placa96-3_B06]","Cirrhosis","plate96_3",0.0352963295626466,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559862","hepatocellular carcinoma [M625_placa96-3_B07]","HCC","plate96_3",0.092403633817059,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559863","cirrhosis [M626_placa96-3_B08]","Cirrhosis","plate96_3",-0.11131695840596,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559864","hepatocellular carcinoma [M627_placa96-3_B09]","HCC","plate96_3",0.194450686023347,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559865","cirrhosis [M628_placa96-3_B10]","Cirrhosis","plate96_3",-0.0815910201867882,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559866","hepatocellular carcinoma [M629_placa96-3_B11]","HCC","plate96_3",-0.0960884268676586,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559867","cirrhosis [M630_placa96-3_B12]","Cirrhosis","plate96_3",-0.267961951799401,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559868","hepatocellular carcinoma [M631_placa96-3_C01_2]","HCC","plate96_3",0.121840135478931,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559869","cirrhosis [M632_placa96-3_C02]","Cirrhosis","plate96_3",-0.244736037724239,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559870","hepatocellular carcinoma [M633_placa96-3_C03]","HCC","plate96_3",-0.120392160051401,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559871","cirrhosis [M634_placa96-3_C04]","Cirrhosis","plate96_3",-0.231581149507936,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559872","hepatocellular carcinoma [M635_placa96-3_H01]","HCC","plate96_3",0.172428103209693,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559873","hepatocellular carcinoma [M639_placa96-3_H02]","HCC","plate96_3",0.169699252752963,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559874","hepatocellular carcinoma [M643_placa96-3_C05]","HCC","plate96_3",0.224491835256731,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559875","cirrhosis [M644_placa96-3_C06]","Cirrhosis","plate96_3",-0.157275628420338,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559876","hepatocellular carcinoma [M645_placa96-3_H03]","HCC","plate96_3",0.0491326446509762,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559877","hepatocellular carcinoma [M647_placa96-3_C07]","HCC","plate96_3",0.0867754039522174,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559878","cirrhosis [M648_placa96-3_C08]","Cirrhosis","plate96_3",-0.274751524523335,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559879","hepatocellular carcinoma [M649_placa96-3_H04]","HCC","plate96_3",0.273962098130359,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559880","hepatocellular carcinoma [M651_placa96-3_C09]","HCC","plate96_3",-0.221402881468161,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559881","cirrhosis [M652_placa96-3_C10]","Cirrhosis","plate96_3",-0.285561883813478,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559882","hepatocellular carcinoma [M653_placa96-3_C11]","HCC","plate96_3",-0.144504609120381,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559883","cirrhosis [M654_placa96-3_C12]","Cirrhosis","plate96_3",-0.334871051184088,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559884","hepatocellular carcinoma [M655_placa96-3_H05]","HCC","plate96_3",0.0607465015082048,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559885","hepatocellular carcinoma [M657_plate4_H01]","HCC","plate4",0.0808933442332642,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559886","hepatocellular carcinoma [M659_plate4_H02]","HCC","plate4",0.104637379123973,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559887","hepatocellular carcinoma [M661_placa96-3_D01]","HCC","plate96_3",-0.00944302772515535,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559888","cirrhosis [M662_placa96-3_D02]","Cirrhosis","plate96_3",-0.2403189336659,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559889","hepatocellular carcinoma [M663_plate4_H03]","HCC","plate4",0.0381075661834626,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559890","hepatocellular carcinoma [M665_placa96-3_D03]","HCC","plate96_3",0.180151807724588,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559891","cirrhosis [M666_placa96-3_D04]","Cirrhosis","plate96_3",-0.164039593686203,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559892","hepatocellular carcinoma [M667_plate4_H04]","HCC","plate4",0.539483577356007,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559893","hepatocellular carcinoma [M669_placa96-3_D05]","HCC","plate96_3",0.7839286665505,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559894","cirrhosis [M670_placa96-3_D06]","Cirrhosis","plate96_3",-0.258611140343409,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559895","hepatocellular carcinoma [M671_placa96-3_D07]","HCC","plate96_3",-0.198299115584723,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559896","cirrhosis [M672_placa96-3_D08]","Cirrhosis","plate96_3",-0.260535493047828,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559897","hepatocellular carcinoma [M673_placa96-3_D09]","HCC","plate96_3",0.461749104749861,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559898","cirrhosis [M674_placa96-3_D10]","Cirrhosis","plate96_3",-0.224083900200818,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559899","hepatocellular carcinoma [M675_placa96-3_D11]","HCC","plate96_3",0.245322150511833,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559900","cirrhosis [M676_placa96-3_D12]","Cirrhosis","plate96_3",-0.354519951427785,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559901","hepatocellular carcinoma [M677_placa96-3_E01]","HCC","plate96_3",-0.0268707718776541,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559902","cirrhosis [M678_placa96-3_E02]","Cirrhosis","plate96_3",-0.109473073231802,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559903","hepatocellular carcinoma [M679_placa96-3_E03]","HCC","plate96_3",0.348822025641381,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559904","cirrhosis [M680_placa96-3_E04]","Cirrhosis","plate96_3",-0.162173065830787,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559905","hepatocellular carcinoma [M681_placa96-3_E05]","HCC","plate96_3",0.40227792808886,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559906","cirrhosis [M682_placa96-3_E06]","Cirrhosis","plate96_3",-0.298202619524418,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559907","hepatocellular carcinoma [M683_plate4_H05]","HCC","plate4",0.438632558202116,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559908","hepatocellular carcinoma [M685_placa96-3_E07]","HCC","plate96_3",1.04899890315187,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559909","cirrhosis [M686_placa96-3_E08]","Cirrhosis","plate96_3",-0.269452036659406,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559910","hepatocellular carcinoma [M687_placa96-3_E09]","HCC","plate96_3",0.0265799536598924,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559911","cirrhosis [M688_placa96-3_E10]","Cirrhosis","plate96_3",-0.338389488188738,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559912","hepatocellular carcinoma [M689_placa96-3_E11]","HCC","plate96_3",-0.0814663593617201,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559913","cirrhosis [M690_placa96-3_E12]","Cirrhosis","plate96_3",-0.269236110731575,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559914","hepatocellular carcinoma [M691_plate1_H06]","HCC","plate1",-0.128556828383095,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559915","hepatocellular carcinoma [M693_plate4_A01]","HCC","plate4",0.447273222434823,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559916","cirrhosis [M694_plate4_A02]","Cirrhosis","plate4",-0.250271339971915,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559917","hepatocellular carcinoma [M695_plate4_A03]","HCC","plate4",0.358055309850569,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559918","cirrhosis [M696_plate4_A04]","Cirrhosis","plate4",-0.448695313838276,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559919","hepatocellular carcinoma [M697_placa96_2_H06]","HCC","plate96_2",0.266205350243775,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559920","hepatocellular carcinoma [M701_plate4_A05]","HCC","plate4",-0.200520535963272,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559921","cirrhosis [M702_plate4_A06]","Cirrhosis","plate4",-0.271209414449004,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559922","hepatocellular carcinoma [M703_plate4_A07]","HCC","plate4",0.373753642289833,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559923","cirrhosis [M704_plate4_A08]","Cirrhosis","plate4",-0.30532681728768,"cell_division","primary_PRJEB54571_GO_programs"
"GSM1559924","hepatocellular carcinoma [M705_plate24 2_B09]","HCC","plate24_2",-0.229590855426416,"cell_division","primary_PRJEB54571_GO_programs"
