gene,mean_logCPM_control,mean_logCPM_GCA,log2FC_GCA_vs_control,welch_t,p_welch,q_bh
ZRANB2,5.28062525057827,4.551097705902111,-0.7295275446761584,-2.754276484082209,0.05174319910024719,0.16496257847627885
WBP11,6.975922802446692,6.394600960495516,-0.5813218419511763,-3.5962755675177753,0.05175040984202505,0.16496257847627885
ZNF124,2.368002042498595,1.6013259512294884,-0.7666760912691066,-3.1541571748918655,0.05179118435165088,0.16505097909094482
PPP1R2,5.67905956373671,5.458286698226774,-0.2207728655099359,-3.3755954672125505,0.05182028635938183,0.16508855411603396
CNBD2,0.19768507334083804,0.535442452103671,0.33775737876283296,3.516446529309148,0.05184068486448832,0.16508855411603396
SRGAP2,5.130215310580598,5.620029711771855,0.4898144011912571,4.020567074375228,0.051842110948804344,0.16508855411603396
WDR62,5.551269494239643,5.131006059753301,-0.4202634344863423,-3.3450761696574562,0.051898811151032335,0.16522753587831804
APH1A,7.812601712798575,8.169447782276604,0.35684606947802955,3.4778304683103127,0.05193203570706858,0.16529172833826783
LYPLA1,7.12364453211352,6.258093910931,-0.8655506211825204,-4.173983483383446,0.05195180628523699,0.16531307732956352
CYP51A1,6.442755216624473,5.856255659266998,-0.5864995573574747,-3.1847927335951622,0.051979862717001876,0.16533478924680275
KLHL8,3.9083657326706174,3.328315873850825,-0.5800498588197924,-3.286748680278754,0.05198475910019977,0.16533478924680275
PPRC1,7.483681160815858,7.064260395866804,-0.419420764949054,-2.8408730426339415,0.052048005194892395,0.1654534242126694
PHF7,2.572949057997728,1.9795174789131025,-0.5934315790846254,-2.7534932615907213,0.05206226980567054,0.1654534242126694
NUDT22,6.1449162856455715,6.5424271010477595,0.397510815402188,3.446147380569477,0.05206759947205722,0.1654534242126694
LRRFIP2,4.419021498872971,3.918267878622142,-0.5007536202508294,-3.9032607200464,0.05207435706353712,0.1654534242126694
NUDT14,4.910118728021986,5.519719493165341,0.6096007651433553,4.072747106250314,0.05210928880134031,0.16552285386068313
ALG5,3.9102043579447248,3.743097434580194,-0.1671069233645306,-2.7429595839308103,0.05214318365396633,0.16558895586974753
TRIP4,3.0496176608465526,2.7363043047405067,-0.31331335610604594,-2.735150606301598,0.05217339644931713,0.16564333468793485
HMGA2,6.613906218643447,5.817640340627331,-0.7962658780161167,-4.070714952737225,0.05220359582844477,0.16565843167161198
ENTR1,6.8508166902101335,6.454761340709154,-0.39605534950097976,-3.156435699331035,0.052204332319746236,0.16565843167161198
GNA13,5.690008494300051,4.9259863778032615,-0.7640221164967897,-3.1848971198867004,0.05226621810082,0.16575164444676538
CALD1,5.6035571887926885,5.269051652543905,-0.3345055362487832,-2.767897404179912,0.052272720225775386,0.16575164444676538
CLN8,3.1748772833919183,3.017041246709416,-0.15783603668250246,-3.146335525070223,0.05227299984093565,0.16575164444676538
ACOX3,4.517652326017788,4.852293918660208,0.33464159264242,3.487795177671986,0.05231741940031413,0.16580973376415176
CYB561A3,5.817214058535079,6.321528521583171,0.5043144630480922,3.6359180997645537,0.05231752405533449,0.16580973376415176
PHF10,4.676980540394866,4.041666822362455,-0.6353137180324113,-4.12626628738526,0.05236980253599704,0.16593329395323225
BCL2L11,4.448807554730234,4.960126123430302,0.5113185687000685,2.7740710608369916,0.052395164967383855,0.16593329395323225
COX6A1,8.59828803852177,8.84703110868952,0.24874307016775,3.007726335391328,0.05239584690929404,0.16593329395323225
PXMP4,4.0154409992017746,4.417082280363284,0.40164128116150977,2.752943301967527,0.05241843978917989,0.16596331136654277
BRD3OS,4.781930171698852,5.16413774606868,0.38220757436982833,3.146797203478476,0.05248911506013033,0.1661455105267507
SH2B3,5.910706414009037,5.351051454828504,-0.5596549591805333,-3.28906284697196,0.052517150716872865,0.1661926837514444
AXL,6.685774682138631,6.133730329096582,-0.5520443530420494,-2.7739512937489037,0.05257696201897668,0.16634036358753745
DIAPH2,3.0063757887417286,2.3361603671328894,-0.6702154216088392,-2.8387145776755704,0.05265715542767741,0.16655243737497066
ARHGDIB,1.6193412308977484,2.116587451960134,0.4972462210623858,3.2328818219988116,0.05272022407219632,0.16671025378152035
NTSR1,8.822486242130983,9.39732700221422,0.5748407600832373,3.5092942385474646,0.052770841093499325,0.16678140977299677
DLX2,2.3252876694400695,2.7855235088532937,0.4602358394132242,2.8544888903330907,0.052774118677437545,0.16678140977299677
ID2,6.543515137343154,7.223249244457857,0.6797341071147027,2.952024001375126,0.05278972970748173,0.16678140977299677
BAZ1A,4.303289584788284,3.330437833314696,-0.9728517514735882,-2.8401747858843507,0.0528065564386322,0.16678140977299677
ZNHIT2,5.250287387588416,5.590162443825033,0.3398750562366173,3.6706307671986425,0.05280940664638216,0.16678140977299677
HAUS8,4.577962910509695,4.224589130529422,-0.35337377998027275,-3.575175002356915,0.05282180089847262,0.16678140977299677
TOPBP1,4.7054300717778546,3.8436615920618906,-0.8617684797159639,-3.722223969556164,0.052848299774906585,0.16682345563767592
PHC3,4.196046500695512,3.6885492666160133,-0.5074972340794983,-2.737038357504246,0.052891104764246626,0.1669169403470177
PAPOLA,6.645049433657466,6.01670622022355,-0.628343213433916,-3.3771556465609303,0.05293716656264651,0.1669406130845438
DEF6,5.771082172287201,5.9466303087528525,0.17554813646565126,4.147214394116084,0.052939894614832624,0.1669406130845438
BOD1,6.162258081676595,5.611460593902184,-0.5507974877744104,-3.851006904531273,0.05294285457397842,0.1669406130845438
PSPC1,5.347533623413429,5.681448353721208,0.33391473030777963,2.820880993318936,0.05295137265281381,0.1669406130845438
ACACA,6.758391194015322,6.266036081617653,-0.4923551123976688,-3.4024076671576684,0.05298324125691035,0.16699948147103374
MPIG6B,0.40799663834562444,1.0554050893967437,0.6474084510511193,2.998594891143829,0.05301285390196967,0.1670512116856141
ZNF562,4.362193073766872,3.6902771887347705,-0.6719158850321016,-2.7919936014321975,0.05304243145502715,0.16710280559207583
ALDH16A1,5.819537112276787,6.444576793953559,0.625039681676772,3.5483751451184347,0.05309301676174336,0.16721542263671235
YIF1A,6.130922991855935,6.406851706502445,0.2759287146465095,3.2832823068321653,0.05311132691773101,0.16721542263671235
SLC25A17,4.4551340638422685,4.1260039011807095,-0.32913016266155903,-3.3886884718706622,0.05311781896480314,0.16721542263671235
SOX18,3.893016300554978,4.1771218736760565,0.2841055731210784,2.895605456282169,0.05316462316919224,0.1672507753668818
HTR7,4.456068565728534,3.426341749296604,-1.0297268164319302,-4.0707115032571926,0.05316564152909712,0.1672507753668818
ACOXL,2.5911304054528217,2.3027421679943227,-0.28838823745849895,-2.9776131854728183,0.053189527541342194,0.1672507753668818
SFSWAP,6.031757743842456,5.674789260121411,-0.3569684837210447,-3.4002002623491827,0.05319583973532751,0.1672507753668818
ADGRB2,4.8846196291410715,5.36612617674442,0.4815065476033489,2.979370484277761,0.0532006538958631,0.1672507753668818
VRK1,5.059523937701775,4.477216930787596,-0.5823070069141796,-3.2643627638009214,0.05321317529445803,0.1672507753668818
MRPL45,6.487284092295873,6.174106360358483,-0.3131777319373903,-3.2792481274043954,0.05322156241820885,0.1672507753668818
HKDC1,1.7542783737532597,3.1491710087981666,1.394892635044907,3.8012814791092886,0.0532348475837444,0.16725099209838268
USP25,4.022406333382434,3.3043674259115234,-0.7180389074709104,-3.239948980137811,0.05326708039032494,0.1673107228442696
GLO1,7.645776553884815,7.157696141939919,-0.48808041194489604,-2.715117137197906,0.053293559206367795,0.1673523552745867
IPO7,6.979959127022217,6.267310063912691,-0.7126490631095255,-3.127594579477629,0.05332815907290187,0.16739561530825875
NUDCD2,5.236070407109677,4.9653854010892005,-0.27068500602047685,-2.9304298771166013,0.05333379066952978,0.16739561530825875
CAVIN3,4.837693271807802,5.6433982393335675,0.8057049675257657,2.8607140300205853,0.05337996977455654,0.16749901252095536
FAM174A,4.012085441224644,4.383803815468749,0.3717183742441046,3.009466831179849,0.05341450246770676,0.16751973629864791
ZNF430,1.643732800083192,1.004947763253681,-0.6387850368295109,-2.97955073441662,0.05344675109489841,0.16751973629864791
SLC35E4,4.207369028406187,4.589412695014222,0.3820436666080358,3.960013239703563,0.053446963671206056,0.16751973629864791
IDH2,6.53883231834003,6.919197135054521,0.38036481671449085,2.838887666439706,0.05346310350908899,0.16751973629864791
MIS18BP1,3.9885783036248355,3.295817244106304,-0.6927610595185314,-2.848671302095585,0.053475547899636315,0.16751973629864791
RAB8A,6.872584809251031,6.549264313836649,-0.32332049541438224,-2.932589655846746,0.053476378168363606,0.16751973629864791
FUT4,4.0798127449546095,3.870210351358922,-0.20960239359568744,-3.697788810852732,0.05347923624231826,0.16751973629864791
PTPN3,4.991029982634047,4.514021899514609,-0.4770080831194381,-2.710761852974128,0.053503549787031694,0.16752232241135623
CHP1,6.7033900614779816,7.106673828700754,0.4032837672227725,3.8657294530350668,0.05352727222935549,0.16752232241135623
ARHGEF19,6.685553725288028,6.931213789507289,0.245660064219261,2.7646736639826828,0.05354154729554906,0.16752232241135623
SIRT3,4.510184073450628,4.818686184068179,0.3085021106175505,3.341549968547872,0.053545733039146844,0.16752232241135623
CACUL1,6.056046385388832,5.501627090953213,-0.5544192944356192,-3.26135092722968,0.053546250031919075,0.16752232241135623
CCNT1,4.832925130889408,4.276121493120531,-0.5568036377688772,-2.9330105734887586,0.05357221627984605,0.1675531086381522
HACD2,5.363834723330459,4.8500200117684145,-0.5138147115620448,-2.8624863487693166,0.05358257057752683,0.1675531086381522
SERPINI1,1.0237780286104583,1.6880984091198294,0.6643203805093711,2.751623832679165,0.05362638802918414,0.16764870071870686
NHS,2.357542823942159,1.5018410486060458,-0.8557017753361131,-3.686326037038291,0.05370718071879911,0.16783663880667343
SMO,5.337459493714934,5.59486382683187,0.257404333116936,2.709406298947997,0.05371768849643223,0.16783663880667343
NEIL2,6.1740041298492825,5.852574017738644,-0.32143011211063843,-3.4582079640260814,0.05372629188509159,0.16783663880667343
RPL18A,11.43132827979205,11.807603352184678,0.3762750723926285,3.152488604066606,0.05374624263466762,0.16785752728077952
TENT4B,4.340313815698875,3.727484141877152,-0.6128296738217229,-2.8005415624994154,0.053773877981376624,0.16789947075201775
ARL2BP,5.607738185993068,5.279108228960033,-0.3286299570330353,-2.75520520798639,0.053786207382748315,0.16789947075201775
COL6A2,7.422220866897341,8.13298116303964,0.7107602961422987,3.11015025611917,0.053818474223633464,0.16795876480889801
MED10,5.110486425726736,4.711446544143403,-0.3990398815833336,-2.7078485559012617,0.05384779359089944,0.16800883330691133
MED8,4.848320036405313,4.222201688344545,-0.6261183480607677,-3.6878566049019326,0.05391394745238547,0.16816185488354163
CYBC1,6.170120174369795,6.451180753860641,0.2810605794908465,2.7323361947305767,0.053928848050398034,0.16816185488354163
NUP214,5.424186981291932,4.830216529956604,-0.5939704513353279,-3.916503889708337,0.05393670240792536,0.16816185488354163
ZSCAN20,2.690029748483093,1.9020127447156288,-0.7880170037674641,-3.8908833531236113,0.053962160232962283,0.168199787622694
RPAP1,6.150592842405591,5.872038309805284,-0.2785545326003067,-3.0490006282087276,0.05401685520047868,0.16832881126866725
G3BP1,7.517726251303294,7.15010709227657,-0.3676191590267246,-2.8997480792480244,0.05405672987026148,0.16841159933731142
SLC22A23,4.54768250306837,4.8839630136510666,0.3362805105826965,3.2009981273981065,0.054073595320356306,0.16841567946077118
HAUS3,3.437198921530532,2.6113373911160696,-0.8258615304144623,-3.592767590372653,0.05408465597223027,0.16841567946077118
INTS3,6.029275225018818,5.472417639474318,-0.5568575855444999,-3.4164186977066544,0.054136394416440706,0.1685353189028431
ARCN1,7.005235882453351,6.658188273146604,-0.34704760930674716,-3.33344816902881,0.05415581044398995,0.1685431319238519
CPNE3,6.798633812530568,6.339596065025559,-0.4590377475050085,-3.5264898815679837,0.05416980414056779,0.1685431319238519
THAP11,5.323886210217359,5.694153358263388,0.3702671480460289,3.849371774480823,0.05420986322624152,0.1685431319238519
NAA35,4.421892162481686,4.059274674812653,-0.36261748766903246,-2.7387678283486236,0.05421155079664835,0.1685431319238519
CRCP,5.519426175955139,5.259833995188704,-0.2595921807664343,-4.042160614728938,0.05421366993254643,0.1685431319238519
ZNF274,2.9259434096764276,2.3438289999337285,-0.5821144097426991,-2.7546479518641194,0.054220254594073626,0.1685431319238519
DPYSL2,5.229123252712758,5.689638069661588,0.46051481694883023,2.7158830074271565,0.05423763728958858,0.1685431319238519
CORO1A,2.9011813178662558,4.044746607892692,1.143565290026436,3.9299966824012644,0.05425931375992399,0.1685431319238519
SLC66A2,6.835176387072079,7.255618472963899,0.4204420858918203,3.3877012241363036,0.054262840618020995,0.1685431319238519
PPP1R16A,7.4540091634715635,7.650041983721526,0.19603282024996282,3.206078011697559,0.054272087126803356,0.1685431319238519
VPS33A,4.76209617703334,4.300382075685727,-0.4617141013476127,-3.3494345800010388,0.05429157869065658,0.16856229841272302
CHST6,5.334985325253569,6.0832974595682145,0.7483121343146459,3.932232954117071,0.054328673187223314,0.16863609496794482
FEZ2,3.446861573956216,3.0847926544254167,-0.36206891953079934,-2.6958614981065936,0.054374786027976026,0.16869912746692692
KCTD12,2.020866889978043,1.4855574912092442,-0.5353093987687989,-3.1172614474608693,0.05437564132260726,0.16869912746692692
MAOB,5.78193828957771,5.444878980672712,-0.3370593089049976,-3.8549446484728214,0.05440122595553885,0.16873713589885886
NR2F6,8.015785643779116,8.134411411477865,0.11862576769874877,3.116357841334585,0.054434178246143355,0.16875791151090336
PIGX,4.416303839412138,4.080860278837995,-0.33544356057414326,-3.291081635711821,0.054434594609838606,0.16875791151090336
BCL3,5.145784566137906,5.669848899197045,0.5240643330591386,4.024699012700824,0.05446212885562047,0.16879301305640662
HBS1L,5.331300093438737,4.88018207578824,-0.4511180176504972,-2.6966208265880907,0.05447259307170009,0.16879301305640662
PITPNB,6.062547888430767,5.640137120005165,-0.42241076842560155,-3.543863536831302,0.054540482095419826,0.16896200756855273
EPHA1,5.2220993418508925,5.788330544084819,0.5662312022339266,3.281814683245071,0.05456393575498031,0.16899329588332743
PCLAF,6.179662162008806,5.75414604834855,-0.4255161136602563,-2.76613555214506,0.054626179584582206,0.16912748003166936
PTPDC1,2.5407992438345315,1.551494107115029,-0.9893051367195025,-3.6675243900443855,0.054633989598535306,0.16912748003166936
CRIM1,5.012177423593691,4.514802625669778,-0.49737479792391337,-3.249561736143232,0.054658686089771764,0.16916094464589165
RND1,1.6709929922772924,2.1412911251075535,0.4702981328302611,3.1086943951728467,0.05467153406572081,0.16916094464589165
PPTC7,4.715702395504365,3.9826676812817063,-0.7330347142226583,-3.258986667285125,0.05470681854399019,0.16922874325939766
PRKCQ,1.0006375299497874,0.6628982954130119,-0.33773923453677546,-2.783427095993247,0.05472881903223822,0.16923684077319717
SHROOM3,5.127170386248609,5.651662331999034,0.5244919457504249,3.676944216474783,0.05473618248002339,0.16923684077319717
ZBTB17,5.432294790990856,5.716588808294449,0.28429401730359327,3.5549652065014072,0.05475346582996585,0.16923832682378273
NUCKS1,7.577035864196965,7.108968719720352,-0.46806714447661335,-2.9027574460948204,0.05476340958857292,0.16923832682378273
MALT1,5.130302233870241,4.143067807038906,-0.9872344268313347,-3.5598772582268676,0.05482583518097086,0.1693898789587857
MAPK1,7.01922704172457,6.599626350124555,-0.41960069160001545,-3.3900449578420937,0.054849965922451324,0.16942307023398134
STYK1,1.4385246249420807,1.9602164344648259,0.5216918095227452,2.7609127718238047,0.054932551554989224,0.16963675937735204
TNK1,5.278637300244792,5.489742414721586,0.21110511447679325,2.68527279117722,0.054971787497477345,0.16969760908812692
ADA,5.4333967302094495,5.220266559170773,-0.21313017103867615,-3.67167189148695,0.05498960381990491,0.16969760908812692
CRACD,4.4303787516798385,3.7205109114899924,-0.7098678401898462,-2.9962073632510204,0.055018078146358736,0.16969760908812692
LMO1,-0.1079254850585183,0.7854626100872139,0.8933880951457321,2.6911244328952413,0.05505833187222228,0.16969760908812692
PIGU,5.382842085148243,5.174095534773405,-0.2087465503748387,-2.702281646845981,0.05507192661737046,0.16969760908812692
BTBD9,3.189536053762154,3.71744091527974,0.5279048615175856,3.211259184186259,0.05507815971276913,0.16969760908812692
